ANO,SEXO,EDAD,POPULATION
2052,Mujeres,26,338457
2052,Mujeres,27,343859
2052,Mujeres,28,348650
2052,Mujeres,29,352722
2052,Mujeres,30,356637
2052,Mujeres,31,360988
2052,Mujeres,32,366350
2052,Mujeres,33,368131
2052,Mujeres,34,372852
2052,Mujeres,35,377699
2052,Mujeres,36,380859
2052,Mujeres,37,384120
2052,Mujeres,38,387799
2052,Mujeres,39,391490
2052,Mujeres,40,395210
2052,Mujeres,41,398507
2052,Mujeres,42,402124
2052,Mujeres,43,406299
2052,Mujeres,44,411224
2052,Mujeres,45,416024
2052,Mujeres,46,416422
2052,Mujeres,47,416810
2052,Mujeres,48,417873
2052,Mujeres,49,419685
2052,Mujeres,50,422247
2052,Mujeres,51,425073
2052,Mujeres,52,426593
2052,Mujeres,53,427031
2052,Mujeres,54,426307
2052,Mujeres,55,421894
2052,Mujeres,56,418445
2052,Mujeres,57,415063
2052,Mujeres,58,409261
2052,Mujeres,59,400596
2052,Mujeres,60,389753
2052,Mujeres,61,378088
2052,Mujeres,62,366688
2052,Mujeres,63,355062
2052,Mujeres,64,345563
2052,Mujeres,65,336979
2052,Mujeres,66,329717
2052,Mujeres,67,322482
2052,Mujeres,68,317578
2052,Mujeres,69,312379
2052,Mujeres,70,305242
2052,Mujeres,71,296428
2052,Mujeres,72,286015
2052,Mujeres,73,271981
2052,Mujeres,74,258833
2052,Mujeres,75,244377
2052,Mujeres,76,231171
2052,Mujeres,77,218973
2052,Mujeres,78,208939
2052,Mujeres,79,199363
2052,Mujeres,80,190077
2052,Mujeres,81,181317
2052,Mujeres,82,172112
2052,Mujeres,83,160807
2052,Mujeres,84,149927
2052,Mujeres,85,137937
2052,Mujeres,86,126114
2052,Mujeres,87,113486
2052,Mujeres,88,100961
2052,Mujeres,89,88197
2052,Mujeres,90,75520
2052,Mujeres,91,63695
2052,Mujeres,92,52827
2052,Mujeres,93,43038
2052,Mujeres,94,34682
2052,Mujeres,95,27352
2052,Mujeres,96,21158
2052,Mujeres,97,15931
2052,Mujeres,98,11734
2052,Mujeres,99,8406
2052,Mujeres,100,12443
2052,Total,0,425893
2052,Total,1,433732
2052,Total,2,441781
2052,Total,3,449983
2052,Total,4,458336
2052,Total,5,466862
2052,Total,6,475554
2052,Total,7,484433
2052,Total,8,493520
2052,Total,9,502836
2052,Total,10,512416
2052,Total,11,522273
2052,Total,12,532442
2052,Total,13,542942
2052,Total,14,553763
2052,Total,15,564912
2052,Total,16,576343
2052,Total,17,588028
2052,Total,18,599905
2052,Total,19,611893
2052,Total,20,623942
2052,Total,21,635975
2052,Total,22,647902
2052,Total,23,659656
2052,Total,24,671112
2052,Total,25,682222
2052,Total,26,692881
2052,Total,27,703627
2052,Total,28,713095
2052,Total,29,721044
2052,Total,30,728625
2052,Total,31,737121
2052,Total,32,747820
2052,Total,33,751111
2052,Total,34,760855
2052,Total,35,768507
2052,Total,36,774861
2052,Total,37,781333
2052,Total,38,787524
2052,Total,39,793916
2052,Total,40,800493
2052,Total,41,807336
2052,Total,42,814601
2052,Total,43,822494
2052,Total,44,831337
2052,Total,45,840126
2052,Total,46,840261
2052,Total,47,840024
2052,Total,48,839684
2052,Total,49,840416
2052,Total,50,842709
2052,Total,51,845974
2052,Total,52,843311
2052,Total,53,839640
2052,Total,54,835003
2052,Total,55,827399
2052,Total,56,821118
2052,Total,57,814166
2052,Total,58,801505
2052,Total,59,781970
2052,Total,60,758758
2052,Total,61,734501
2052,Total,62,710268
2052,Total,63,685902
2052,Total,64,662923
2052,Total,65,643624
2052,Total,66,626246
2052,Total,67,610240
2052,Total,68,597692
2052,Total,69,584246
2052,Total,70,567651
2052,Total,71,549242
2052,Total,72,526971
2052,Total,73,499711
2052,Total,74,471752
2052,Total,75,443843
2052,Total,76,416314
2052,Total,77,392602
2052,Total,78,372735
2052,Total,79,353886
2052,Total,80,335540
2052,Total,81,318041
2052,Total,82,299719
2052,Total,83,278980
2052,Total,84,257711
2052,Total,85,235978
2052,Total,86,213794
2052,Total,87,191266
2052,Total,88,168893
2052,Total,89,146543
2052,Total,90,124687
2052,Total,91,104356
2052,Total,92,85808
2052,Total,93,69507
2052,Total,94,55568
2052,Total,95,43623
2052,Total,96,33541
2052,Total,97,25229
2052,Total,98,18541
2052,Total,99,13268
2052,Total,100,19296
2053,Total,NA,55250202
2053,Hombres,NA,27247521
2053,Mujeres,NA,28002681
2053,Hombres,0,214240
2053,Hombres,1,218237
2053,Hombres,2,222338
2053,Hombres,3,226502
2053,Hombres,4,230740
2053,Hombres,5,235056
2053,Hombres,6,239450
2053,Hombres,7,243926
2053,Hombres,8,248505
2053,Hombres,9,253178
2053,Hombres,10,257973
2053,Hombres,11,262899
2053,Hombres,12,267958
2053,Hombres,13,273176
2053,Hombres,14,278544
2053,Hombres,15,284067
2053,Hombres,16,289732
2053,Hombres,17,295519
2053,Hombres,18,301412
2053,Hombres,19,307377
2053,Hombres,20,313403
2053,Hombres,21,319439
2053,Hombres,22,325468
2053,Hombres,23,331435
2053,Hombres,24,337296
2053,Hombres,25,342998
2053,Hombres,26,348518
2053,Hombres,27,353793
2053,Hombres,28,359111
2053,Hombres,29,363761
2053,Hombres,30,367625
2053,Hombres,31,371286
2053,Hombres,32,375408
2053,Hombres,33,380718
2053,Hombres,34,382233
2053,Hombres,35,387242
2053,Hombres,36,390044
2053,Hombres,37,393218
2053,Hombres,38,396413
2053,Hombres,39,398901
2053,Hombres,40,401565
2053,Hombres,41,404391
2053,Hombres,42,407892
2053,Hombres,43,411486
2053,Hombres,44,415144
2053,Hombres,45,418990
2053,Hombres,46,422893
2053,Hombres,47,422555
2053,Hombres,48,421831
2053,Hombres,49,420339
2053,Hombres,50,419144
2053,Hombres,51,418758
2053,Hombres,52,419051
2053,Hombres,53,414749
2053,Hombres,54,410505
2053,Hombres,55,406448
2053,Hombres,56,403101
2053,Hombres,57,400086
2053,Hombres,58,396319
2053,Hombres,59,389274
2053,Hombres,60,378237
2053,Hombres,61,365710
2053,Hombres,62,352947
2053,Hombres,63,339943
2053,Hombres,64,327028
2053,Hombres,65,313375
2053,Hombres,66,302437
2053,Hombres,67,292080
2053,Hombres,68,283038
2053,Hombres,69,275082
2053,Hombres,70,266516
2053,Hombres,71,256745
2053,Hombres,72,246812
2053,Hombres,73,234673
2053,Hombres,74,221203
2053,Hombres,75,206234
2053,Hombres,76,192593
2053,Hombres,77,178147
2053,Hombres,78,166424
2053,Hombres,79,156347
2053,Hombres,80,146809
2053,Hombres,81,137494
2053,Hombres,82,128502
2053,Hombres,83,119195
2053,Hombres,84,109637
2053,Hombres,85,99271
2053,Hombres,86,89587
2053,Hombres,87,79417
2053,Hombres,88,69794
2053,Hombres,89,60342
2053,Hombres,90,51252
2053,Hombres,91,42677
2053,Hombres,92,34837
2053,Hombres,93,27865
2053,Hombres,94,22029
2053,Hombres,95,17101
2053,Hombres,96,13084
2053,Hombres,97,9771
2053,Hombres,98,7186
2053,Hombres,99,5146
2053,Hombres,100,7294
2053,Mujeres,0,203756
2053,Mujeres,1,207492
2053,Mujeres,2,211321
2053,Mujeres,3,215229
2053,Mujeres,4,219213
2053,Mujeres,5,223256
2053,Mujeres,6,227391
2053,Mujeres,7,231601
2053,Mujeres,8,235902
2053,Mujeres,9,240308
2053,Mujeres,10,244822
2053,Mujeres,11,249458
2053,Mujeres,12,254239
2053,Mujeres,13,259173
2053,Mujeres,14,264270
2053,Mujeres,15,269541
2053,Mujeres,16,274974
2053,Mujeres,17,280566
2053,Mujeres,18,286281
2053,Mujeres,19,292098
2053,Mujeres,20,297984
2053,Mujeres,21,303906
2053,Mujeres,22,309837
2053,Mujeres,23,315727
2053,Mujeres,24,321547
2053,Mujeres,25,327237
2053,Mujeres,26,332775
2053,Mujeres,27,338112
2053,Mujeres,28,343493
2053,Mujeres,29,348271
2053,Mujeres,30,352329
2053,Mujeres,31,356241
2053,Mujeres,32,360568
2053,Mujeres,33,365915
2053,Mujeres,34,367698
2053,Mujeres,35,372404
2053,Mujeres,36,377239
2053,Mujeres,37,380394
2053,Mujeres,38,383633
2053,Mujeres,39,387295
2053,Mujeres,40,390965
2053,Mujeres,41,394655
2053,Mujeres,42,397922
2053,Mujeres,43,401499
2053,Mujeres,44,405636
2053,Mujeres,45,410511
2053,Mujeres,46,415245
2053,Mujeres,47,415589
2053,Mujeres,48,415920
2053,Mujeres,49,416912
2053,Mujeres,50,418651
2053,Mujeres,51,421120
2053,Mujeres,52,423858
2053,Mujeres,53,425279
2053,Mujeres,54,425614
2053,Mujeres,55,424775
2053,Mujeres,56,420263
2053,Mujeres,57,416690
2053,Mujeres,58,413177
2053,Mujeres,59,407231
2053,Mujeres,60,398436
2053,Mujeres,61,387459
2053,Mujeres,62,375650
2053,Mujeres,63,364106
2053,Mujeres,64,352322
2053,Mujeres,65,342632
2053,Mujeres,66,333833
2053,Mujeres,67,326327
2053,Mujeres,68,318823
2053,Mujeres,69,313601
2053,Mujeres,70,308065
2053,Mujeres,71,300568
2053,Mujeres,72,291395
2053,Mujeres,73,280623
2053,Mujeres,74,266282
2053,Mujeres,75,252794
2053,Mujeres,76,238026
2053,Mujeres,77,224471
2053,Mujeres,78,211904
2053,Mujeres,79,201425
2053,Mujeres,80,191375
2053,Mujeres,81,181586
2053,Mujeres,82,172285
2053,Mujeres,83,162571
2053,Mujeres,84,150885
2053,Mujeres,85,139726
2053,Mujeres,86,127541
2053,Mujeres,87,115603
2053,Mujeres,88,103064
2053,Mujeres,89,90758
2053,Mujeres,90,78405
2053,Mujeres,91,66334
2053,Mujeres,92,55213
2053,Mujeres,93,45134
2053,Mujeres,94,36206
2053,Mujeres,95,28680
2053,Mujeres,96,22188
2053,Mujeres,97,16816
2053,Mujeres,98,12391
2053,Mujeres,99,8913
2053,Mujeres,100,13257
2053,Total,0,417996
2053,Total,1,425729
2053,Total,2,433659
2053,Total,3,441731
2053,Total,4,449953
2053,Total,5,458312
2053,Total,6,466841
2053,Total,7,475527
2053,Total,8,484407
2053,Total,9,493486
2053,Total,10,502795
2053,Total,11,512357
2053,Total,12,522197
2053,Total,13,532349
2053,Total,14,542814
2053,Total,15,553608
2053,Total,16,564706
2053,Total,17,576085
2053,Total,18,587693
2053,Total,19,599475
2053,Total,20,611387
2053,Total,21,623345
2053,Total,22,635305
2053,Total,23,647162
2053,Total,24,658843
2053,Total,25,670235
2053,Total,26,681293
2053,Total,27,691905
2053,Total,28,702604
2053,Total,29,712032
2053,Total,30,719954
2053,Total,31,727527
2053,Total,32,735976
2053,Total,33,746633
2053,Total,34,749931
2053,Total,35,759646
2053,Total,36,767283
2053,Total,37,773612
2053,Total,38,780046
2053,Total,39,786196
2053,Total,40,792530
2053,Total,41,799046
2053,Total,42,805814
2053,Total,43,812985
2053,Total,44,820780
2053,Total,45,829501
2053,Total,46,838138
2053,Total,47,838144
2053,Total,48,837751
2053,Total,49,837251
2053,Total,50,837795
2053,Total,51,839878
2053,Total,52,842909
2053,Total,53,840028
2053,Total,54,836119
2053,Total,55,831223
2053,Total,56,823364
2053,Total,57,816776
2053,Total,58,809496
2053,Total,59,796505
2053,Total,60,776673
2053,Total,61,753169
2053,Total,62,728597
2053,Total,63,704049
2053,Total,64,679350
2053,Total,65,656007
2053,Total,66,636270
2053,Total,67,618407
2053,Total,68,601861
2053,Total,69,588683
2053,Total,70,574581
2053,Total,71,557313
2053,Total,72,538207
2053,Total,73,515296
2053,Total,74,487485
2053,Total,75,459028
2053,Total,76,430619
2053,Total,77,402618
2053,Total,78,378328
2053,Total,79,357772
2053,Total,80,338184
2053,Total,81,319080
2053,Total,82,300787
2053,Total,83,281766
2053,Total,84,260522
2053,Total,85,238997
2053,Total,86,217128
2053,Total,87,195020
2053,Total,88,172858
2053,Total,89,151100
2053,Total,90,129657
2053,Total,91,109011
2053,Total,92,90050
2053,Total,93,72999
2053,Total,94,58235
2053,Total,95,45781
2053,Total,96,35272
2053,Total,97,26587
2053,Total,98,19577
2053,Total,99,14059
2053,Total,100,20551
2054,Total,NA,55086260
2054,Hombres,NA,27173992
2054,Mujeres,NA,27912268
2054,Hombres,0,210253
2054,Hombres,1,214200
2054,Hombres,2,218238
2054,Hombres,3,222345
2054,Hombres,4,226512
2054,Hombres,5,230762
2054,Hombres,6,235068
2054,Hombres,7,239461
2054,Hombres,8,243941
2054,Hombres,9,248505
2054,Hombres,10,253178
2054,Hombres,11,257966
2054,Hombres,12,262877
2054,Hombres,13,267922
2054,Hombres,14,273112
2054,Hombres,15,278458
2054,Hombres,16,283943
2054,Hombres,17,289559
2054,Hombres,18,295301
2054,Hombres,19,301134
2054,Hombres,20,307058
2054,Hombres,21,313035
2054,Hombres,22,319026
2054,Hombres,23,325014
2054,Hombres,24,330939
2054,Hombres,25,336758
2054,Hombres,26,342432
2054,Hombres,27,347913
2054,Hombres,28,353166
2054,Hombres,29,358457
2054,Hombres,30,363089
2054,Hombres,31,366940
2054,Hombres,32,370585
2054,Hombres,33,374696
2054,Hombres,34,379980
2054,Hombres,35,381491
2054,Hombres,36,386485
2054,Hombres,37,389272
2054,Hombres,38,392432
2054,Hombres,39,395595
2054,Hombres,40,398059
2054,Hombres,41,400684
2054,Hombres,42,403471
2054,Hombres,43,406920
2054,Hombres,44,410455
2054,Hombres,45,414042
2054,Hombres,46,417811
2054,Hombres,47,421619
2054,Hombres,48,421190
2054,Hombres,49,420367
2054,Hombres,50,418770
2054,Hombres,51,417454
2054,Hombres,52,416935
2054,Hombres,53,417082
2054,Hombres,54,412640
2054,Hombres,55,408256
2054,Hombres,56,404048
2054,Hombres,57,400529
2054,Hombres,58,397319
2054,Hombres,59,393351
2054,Hombres,60,386101
2054,Hombres,61,374892
2054,Hombres,62,362188
2054,Hombres,63,349255
2054,Hombres,64,336071
2054,Hombres,65,322964
2054,Hombres,66,309120
2054,Hombres,67,297950
2054,Hombres,68,287346
2054,Hombres,69,278010
2054,Hombres,70,269727
2054,Hombres,71,260824
2054,Hombres,72,250717
2054,Hombres,73,240446
2054,Hombres,74,228020
2054,Hombres,75,214329
2054,Hombres,76,199198
2054,Hombres,77,185386
2054,Hombres,78,170826
2054,Hombres,79,158921
2054,Hombres,80,148612
2054,Hombres,81,138833
2054,Hombres,82,129295
2054,Hombres,83,120090
2054,Hombres,84,110649
2054,Hombres,85,101041
2054,Hombres,86,90759
2054,Hombres,87,81198
2054,Hombres,88,71319
2054,Hombres,89,62043
2054,Hombres,90,53054
2054,Hombres,91,44523
2054,Hombres,92,36595
2054,Hombres,93,29459
2054,Hombres,94,23217
2054,Hombres,95,18055
2054,Hombres,96,13767
2054,Hombres,97,10331
2054,Hombres,98,7556
2054,Hombres,99,5439
2054,Hombres,100,7766
2054,Mujeres,0,199965
2054,Mujeres,1,203650
2054,Mujeres,2,207425
2054,Mujeres,3,211281
2054,Mujeres,4,215192
2054,Mujeres,5,219177
2054,Mujeres,6,223230
2054,Mujeres,7,227361
2054,Mujeres,8,231569
2054,Mujeres,9,235872
2054,Mujeres,10,240266
2054,Mujeres,11,244779
2054,Mujeres,12,249413
2054,Mujeres,13,254186
2054,Mujeres,14,259119
2054,Mujeres,15,264209
2054,Mujeres,16,269473
2054,Mujeres,17,274897
2054,Mujeres,18,280467
2054,Mujeres,19,286149
2054,Mujeres,20,291933
2054,Mujeres,21,297791
2054,Mujeres,22,303681
2054,Mujeres,23,309584
2054,Mujeres,24,315449
2054,Mujeres,25,321250
2054,Mujeres,26,326925
2054,Mujeres,27,332442
2054,Mujeres,28,337766
2054,Mujeres,29,343130
2054,Mujeres,30,347895
2054,Mujeres,31,351945
2054,Mujeres,32,355844
2054,Mujeres,33,360161
2054,Mujeres,34,365477
2054,Mujeres,35,367258
2054,Mujeres,36,371959
2054,Mujeres,37,376779
2054,Mujeres,38,379912
2054,Mujeres,39,383139
2054,Mujeres,40,386777
2054,Mujeres,41,390422
2054,Mujeres,42,394076
2054,Mujeres,43,397311
2054,Mujeres,44,400848
2054,Mujeres,45,404933
2054,Mujeres,46,409762
2054,Mujeres,47,414426
2054,Mujeres,48,414710
2054,Mujeres,49,414971
2054,Mujeres,50,415893
2054,Mujeres,51,417544
2054,Mujeres,52,419925
2054,Mujeres,53,422557
2054,Mujeres,54,423873
2054,Mujeres,55,424101
2054,Mujeres,56,423140
2054,Mujeres,57,418516
2054,Mujeres,58,414810
2054,Mujeres,59,411151
2054,Mujeres,60,405060
2054,Mujeres,61,396108
2054,Mujeres,62,384990
2054,Mujeres,63,373034
2054,Mujeres,64,361322
2054,Mujeres,65,349363
2054,Mujeres,66,339464
2054,Mujeres,67,330440
2054,Mujeres,68,322660
2054,Mujeres,69,314873
2054,Mujeres,70,309314
2054,Mujeres,71,303393
2054,Mujeres,72,295513
2054,Mujeres,73,285960
2054,Mujeres,74,274798
2054,Mujeres,75,260133
2054,Mujeres,76,246279
2054,Mujeres,77,231190
2054,Mujeres,78,217289
2054,Mujeres,79,204346
2054,Mujeres,80,193419
2054,Mujeres,81,182892
2054,Mujeres,82,172611
2054,Mujeres,83,162801
2054,Mujeres,84,152603
2054,Mujeres,85,140688
2054,Mujeres,86,129257
2054,Mujeres,87,116979
2054,Mujeres,88,105046
2054,Mujeres,89,92710
2054,Mujeres,90,80744
2054,Mujeres,91,68915
2054,Mujeres,92,57544
2054,Mujeres,93,47222
2054,Mujeres,94,38003
2054,Mujeres,95,29969
2054,Mujeres,96,23285
2054,Mujeres,97,17656
2054,Mujeres,98,13088
2054,Mujeres,99,9423
2054,Mujeres,100,14138
2054,Total,0,410218
2054,Total,1,417850
2054,Total,2,425663
2054,Total,3,433626
2054,Total,4,441704
2054,Total,5,449939
2054,Total,6,458298
2054,Total,7,466822
2054,Total,8,475510
2054,Total,9,484377
2054,Total,10,493444
2054,Total,11,502745
2054,Total,12,512290
2054,Total,13,522108
2054,Total,14,532231
2054,Total,15,542667
2054,Total,16,553416
2054,Total,17,564456
2054,Total,18,575768
2054,Total,19,587283
2054,Total,20,598991
2054,Total,21,610826
2054,Total,22,622707
2054,Total,23,634598
2054,Total,24,646388
2054,Total,25,658008
2054,Total,26,669357
2054,Total,27,680355
2054,Total,28,690932
2054,Total,29,701587
2054,Total,30,710984
2054,Total,31,718885
2054,Total,32,726429
2054,Total,33,734857
2054,Total,34,745457
2054,Total,35,748749
2054,Total,36,758444
2054,Total,37,766051
2054,Total,38,772344
2054,Total,39,778734
2054,Total,40,784836
2054,Total,41,791106
2054,Total,42,797547
2054,Total,43,804231
2054,Total,44,811303
2054,Total,45,818975
2054,Total,46,827573
2054,Total,47,836045
2054,Total,48,835900
2054,Total,49,835338
2054,Total,50,834663
2054,Total,51,834998
2054,Total,52,836860
2054,Total,53,839639
2054,Total,54,836513
2054,Total,55,832357
2054,Total,56,827188
2054,Total,57,819045
2054,Total,58,812129
2054,Total,59,804502
2054,Total,60,791161
2054,Total,61,771000
2054,Total,62,747178
2054,Total,63,722289
2054,Total,64,697393
2054,Total,65,672327
2054,Total,66,648584
2054,Total,67,628390
2054,Total,68,610006
2054,Total,69,592883
2054,Total,70,579041
2054,Total,71,564217
2054,Total,72,546230
2054,Total,73,526406
2054,Total,74,502818
2054,Total,75,474462
2054,Total,76,445477
2054,Total,77,416576
2054,Total,78,388115
2054,Total,79,363267
2054,Total,80,342031
2054,Total,81,321725
2054,Total,82,301906
2054,Total,83,282891
2054,Total,84,263252
2054,Total,85,241729
2054,Total,86,220016
2054,Total,87,198177
2054,Total,88,176365
2054,Total,89,154753
2054,Total,90,133798
2054,Total,91,113438
2054,Total,92,94139
2054,Total,93,76681
2054,Total,94,61220
2054,Total,95,48024
2054,Total,96,37052
2054,Total,97,27987
2054,Total,98,20644
2054,Total,99,14862
2054,Total,100,21904
2055,Total,NA,54907921
2055,Hombres,NA,27093245
2055,Mujeres,NA,27814676
2055,Hombres,0,206324
2055,Hombres,1,210219
2055,Hombres,2,214208
2055,Hombres,3,218249
2055,Hombres,4,222358
2055,Hombres,5,226538
2055,Hombres,6,230771
2055,Hombres,7,235087
2055,Hombres,8,239474
2055,Hombres,9,243944
2055,Hombres,10,248509
2055,Hombres,11,253172
2055,Hombres,12,257947
2055,Hombres,13,262846
2055,Hombres,14,267866
2055,Hombres,15,273030
2055,Hombres,16,278339
2055,Hombres,17,283774
2055,Hombres,18,289353
2055,Hombres,19,295038
2055,Hombres,20,300830
2055,Hombres,21,306705
2055,Hombres,22,312637
2055,Hombres,23,318597
2055,Hombres,24,324538
2055,Hombres,25,330425
2055,Hombres,26,336217
2055,Hombres,27,341854
2055,Hombres,28,347312
2055,Hombres,29,352539
2055,Hombres,30,357812
2055,Hombres,31,362426
2055,Hombres,32,366259
2055,Hombres,33,369898
2055,Hombres,34,373993
2055,Hombres,35,379246
2055,Hombres,36,380751
2055,Hombres,37,385720
2055,Hombres,38,388494
2055,Hombres,39,391634
2055,Hombres,40,394762
2055,Hombres,41,397187
2055,Hombres,42,399783
2055,Hombres,43,402513
2055,Hombres,44,405906
2055,Hombres,45,409375
2055,Hombres,46,412889
2055,Hombres,47,416565
2055,Hombres,48,420271
2055,Hombres,49,419743
2055,Hombres,50,418808
2055,Hombres,51,417090
2055,Hombres,52,415651
2055,Hombres,53,414985
2055,Hombres,54,414976
2055,Hombres,55,410393
2055,Hombres,56,405851
2055,Hombres,57,401482
2055,Hombres,58,397778
2055,Hombres,59,394365
2055,Hombres,60,390181
2055,Hombres,61,382722
2055,Hombres,62,371320
2055,Hombres,63,358435
2055,Hombres,64,345317
2055,Hombres,65,331941
2055,Hombres,66,318626
2055,Hombres,67,304591
2055,Hombres,68,293170
2055,Hombres,69,282294
2055,Hombres,70,272659
2055,Hombres,71,264029
2055,Hombres,72,254763
2055,Hombres,73,244316
2055,Hombres,74,233706
2055,Hombres,75,221008
2055,Hombres,76,207092
2055,Hombres,77,191817
2055,Hombres,78,177836
2055,Hombres,79,163194
2055,Hombres,80,151129
2055,Hombres,81,140605
2055,Hombres,82,130619
2055,Hombres,83,120896
2055,Hombres,84,111544
2055,Hombres,85,102030
2055,Hombres,86,92434
2055,Hombres,87,82317
2055,Hombres,88,72963
2055,Hombres,89,63450
2055,Hombres,90,54593
2055,Hombres,91,46123
2055,Hombres,92,38211
2055,Hombres,93,30978
2055,Hombres,94,24568
2055,Hombres,95,19046
2055,Hombres,96,14549
2055,Hombres,97,10879
2055,Hombres,98,8001
2055,Hombres,99,5725
2055,Hombres,100,8262
2055,Mujeres,0,196228
2055,Mujeres,1,199865
2055,Mujeres,2,203592
2055,Mujeres,3,207389
2055,Mujeres,4,211246
2055,Mujeres,5,215166
2055,Mujeres,6,219153
2055,Mujeres,7,223206
2055,Mujeres,8,227330
2055,Mujeres,9,231538
2055,Mujeres,10,235839
2055,Mujeres,11,240230
2055,Mujeres,12,244733
2055,Mujeres,13,249366
2055,Mujeres,14,254131
2055,Mujeres,15,259062
2055,Mujeres,16,264145
2055,Mujeres,17,269399
2055,Mujeres,18,274805
2055,Mujeres,19,280341
2055,Mujeres,20,285996
2055,Mujeres,21,291753
2055,Mujeres,22,297574
2055,Mujeres,23,303441
2055,Mujeres,24,309320
2055,Mujeres,25,315169
2055,Mujeres,26,320951
2055,Mujeres,27,326604
2055,Mujeres,28,332117
2055,Mujeres,29,337420
2055,Mujeres,30,342776
2055,Mujeres,31,347525
2055,Mujeres,32,351562
2055,Mujeres,33,355452
2055,Mujeres,34,359750
2055,Mujeres,35,365044
2055,Mujeres,36,366816
2055,Mujeres,37,371507
2055,Mujeres,38,376302
2055,Mujeres,39,379427
2055,Mujeres,40,382632
2055,Mujeres,41,386240
2055,Mujeres,42,389854
2055,Mujeres,43,393475
2055,Mujeres,44,396668
2055,Mujeres,45,400163
2055,Mujeres,46,404207
2055,Mujeres,47,408961
2055,Mujeres,48,413556
2055,Mujeres,49,413777
2055,Mujeres,50,413961
2055,Mujeres,51,414808
2055,Mujeres,52,416363
2055,Mujeres,53,418643
2055,Mujeres,54,421169
2055,Mujeres,55,422371
2055,Mujeres,56,422479
2055,Mujeres,57,421391
2055,Mujeres,58,416643
2055,Mujeres,59,412798
2055,Mujeres,60,408979
2055,Mujeres,61,402720
2055,Mujeres,62,393611
2055,Mujeres,63,382329
2055,Mujeres,64,370214
2055,Mujeres,65,358317
2055,Mujeres,66,346169
2055,Mujeres,67,336047
2055,Mujeres,68,326767
2055,Mujeres,69,318703
2055,Mujeres,70,310609
2055,Mujeres,71,304671
2055,Mujeres,72,298345
2055,Mujeres,73,290048
2055,Mujeres,74,280080
2055,Mujeres,75,268513
2055,Mujeres,76,253492
2055,Mujeres,77,239275
2055,Mujeres,78,223854
2055,Mujeres,79,209599
2055,Mujeres,80,196289
2055,Mujeres,81,184913
2055,Mujeres,82,173922
2055,Mujeres,83,163171
2055,Mujeres,84,152893
2055,Mujeres,85,142355
2055,Mujeres,86,130215
2055,Mujeres,87,118615
2055,Mujeres,88,106359
2055,Mujeres,89,94553
2055,Mujeres,90,82535
2055,Mujeres,91,71023
2055,Mujeres,92,59835
2055,Mujeres,93,49260
2055,Mujeres,94,39794
2055,Mujeres,95,31485
2055,Mujeres,96,24358
2055,Mujeres,97,18548
2055,Mujeres,98,13756
2055,Mujeres,99,9961
2055,Mujeres,100,15065
2055,Total,0,402552
2055,Total,1,410084
2055,Total,2,417800
2055,Total,3,425638
2055,Total,4,433604
2055,Total,5,441704
2055,Total,6,449924
2055,Total,7,458293
2055,Total,8,466804
2055,Total,9,475482
2055,Total,10,484348
2055,Total,11,493402
2055,Total,12,502680
2055,Total,13,512212
2055,Total,14,521997
2055,Total,15,532092
2055,Total,16,542484
2055,Total,17,553173
2055,Total,18,564158
2055,Total,19,575379
2055,Total,20,586826
2055,Total,21,598458
2055,Total,22,610211
2055,Total,23,622038
2055,Total,24,633858
2055,Total,25,645594
2055,Total,26,657168
2055,Total,27,668458
2055,Total,28,679429
2055,Total,29,689959
2055,Total,30,700588
2055,Total,31,709951
2055,Total,32,717821
2055,Total,33,725350
2055,Total,34,733743
2055,Total,35,744290
2055,Total,36,747567
2055,Total,37,757227
2055,Total,38,764796
2055,Total,39,771061
2055,Total,40,777394
2055,Total,41,783427
2055,Total,42,789637
2055,Total,43,795988
2055,Total,44,802574
2055,Total,45,809538
2055,Total,46,817096
2055,Total,47,825526
2055,Total,48,833827
2055,Total,49,833520
2055,Total,50,832769
2055,Total,51,831898
2055,Total,52,832014
2055,Total,53,833628
2055,Total,54,836145
2055,Total,55,832764
2055,Total,56,828330
2055,Total,57,822873
2055,Total,58,814421
2055,Total,59,807163
2055,Total,60,799160
2055,Total,61,785442
2055,Total,62,764931
2055,Total,63,740764
2055,Total,64,715531
2055,Total,65,690258
2055,Total,66,664795
2055,Total,67,640638
2055,Total,68,619937
2055,Total,69,600997
2055,Total,70,583268
2055,Total,71,568700
2055,Total,72,553108
2055,Total,73,534364
2055,Total,74,513786
2055,Total,75,489521
2055,Total,76,460584
2055,Total,77,431092
2055,Total,78,401690
2055,Total,79,372793
2055,Total,80,347418
2055,Total,81,325518
2055,Total,82,304541
2055,Total,83,284067
2055,Total,84,264437
2055,Total,85,244385
2055,Total,86,222649
2055,Total,87,200932
2055,Total,88,179322
2055,Total,89,158003
2055,Total,90,137128
2055,Total,91,117146
2055,Total,92,98046
2055,Total,93,80238
2055,Total,94,64362
2055,Total,95,50531
2055,Total,96,38907
2055,Total,97,29427
2055,Total,98,21757
2055,Total,99,15686
2055,Total,100,23327
2056,Total,NA,54715374
2056,Hombres,NA,27005339
2056,Mujeres,NA,27710035
2056,Hombres,0,202449
2056,Hombres,1,206300
2056,Hombres,2,210233
2056,Hombres,3,214218
2056,Hombres,4,218274
2056,Hombres,5,222382
2056,Hombres,6,226554
2056,Hombres,7,230790
2056,Hombres,8,235102
